,predicted_value,ground_truth
0,76.28791,81.0
1,48.9456,44.0
2,63.53988,63.0
3,30.566868,30.0
4,64.06572,71.0
5,58.019974,68.0
6,42.96841,52.0
7,74.47037,68.0
8,57.521027,50.0
9,61.204243,76.0
10,56.020184,66.0
11,47.955082,34.0
12,65.01194,69.0
13,77.98687,74.0
14,75.84393,79.0
15,33.894577,20.0
16,83.551216,70.0
17,80.94959,84.0
18,46.76821,48.0
19,42.923203,47.0
20,56.355156,64.0
21,64.52436,61.0
22,88.57321,80.0
23,45.53704,37.0
24,80.96897,73.0
25,57.76856,60.0
26,45.13193,42.0
27,76.84716,79.0
28,63.8722,72.0
29,71.2402,86.0
30,39.214207,27.0
31,99.14139,78.0
32,72.73314,66.0
33,39.712593,37.0
34,89.477516,85.0
35,64.558334,62.0
36,55.34661,65.0
37,47.76927,43.0
38,48.08371,52.0
39,68.05752,76.0
40,62.96175,59.0
41,53.20511,56.0
42,90.70299,78.0
