,predicted_value,ground_truth
0,49.08238,44.0
1,68.24437,69.0
2,25.433386,37.0
3,68.62752,65.0
4,31.310799,45.0
5,25.448502,27.0
6,77.90741,80.0
7,67.63886,71.0
8,46.12208,42.0
9,44.754135,42.0
10,77.48649,84.0
11,69.01956,77.0
12,61.064774,66.0
13,77.173004,74.0
14,80.74878,84.0
15,27.66264,32.0
16,69.92088,73.0
17,62.76094,72.0
18,43.00756,37.0
19,78.01407,86.0
20,58.069836,58.0
21,61.4205,52.0
22,60.41946,56.0
23,79.98572,80.0
24,59.679928,64.0
25,67.26697,81.0
26,72.67515,71.0
27,71.3952,76.0
28,72.107155,79.0
29,65.11842,67.0
30,68.87142,64.0
31,63.013767,60.0
32,21.423208,19.0
33,34.560455,29.0
34,70.57269,68.0
35,42.13146,53.0
36,75.94776,87.0
37,29.087122,51.0
38,86.60643,78.0
39,57.679035,61.0
40,78.8358,70.0
41,65.44837,79.0
42,54.202076,49.0
