,predicted_value,ground_truth
0,16.023174,27.0
1,67.017395,66.0
2,77.67639,70.0
3,64.66053,72.0
4,33.961693,43.0
5,40.58085,44.0
6,43.08279,49.0
7,63.40067,63.0
8,48.660946,47.0
9,34.370144,31.0
10,89.24328,81.0
11,57.97011,68.0
12,69.57847,75.0
13,72.896965,71.0
14,39.063393,38.0
15,82.66936,83.0
16,53.689785,52.0
17,86.30721,85.0
18,48.51337,58.0
19,67.300476,64.0
20,33.725594,28.0
21,34.323483,35.0
22,44.04255,42.0
23,86.76172,79.0
24,62.54463,60.0
25,79.97776,86.0
26,71.25533,75.0
27,83.45704,82.0
28,81.51336,80.0
29,78.714874,84.0
30,83.29599,78.0
31,54.284126,56.0
32,90.469536,77.0
33,59.988483,65.0
34,69.292404,70.0
35,57.597733,66.0
36,71.56215,77.0
37,69.81393,68.0
38,82.8575,79.0
39,46.24774,54.0
40,59.136456,62.0
41,74.365,72.0
42,39.283226,49.0
